sampleid,field_or_museum,date_captured,method_pcr_q_pcr_histology,bd_positive,bd_load_ze_if_q_pcr,bd_its_copies,standard_strain_if_q_pcr,locality,simplified_locality,regulation_0_unreg_1_upstream_dam_2_downstream_dam,river_system_watershed,county,boylii_clade,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,states,huc10,huc12,daylen_hr,capt_yr,capt_mon,noaa_clim_id,CLIMDIV,climdiv_name,pcpn_noaa,pdsi_noaa,phdi_noaa,pmdi_noaa,tmax_noaa,tmin_noaa,tmpc_noaa,spei12,spei24,areasqkm,areaacres,h12_name,hutype,humod,tohuc,NAME_HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,N_INDEX_CDLNLCD11_PCT_WS,N_INDEX2_CDLNLCD11_PCT_WS,N_INDEX_CDLNLCD11_PCT_HAZ,N_INDEX2_CDLNLCD11_PCT_HAZ,DASYMETRIC_POPULATION_DEN_RZ,DASYMETRIC_POPULATION_DEN_WS,MINET_DEN,AG_HYDRIC_PCT_WS,DAM_STORAGE_RATIO,PCT_FOREST_REMAIN,PCT_WETLANDS_REMAINING,PCT_IMPERVIOUSNESS2011_MEAN_WS,ROAD_2015_STRM_X_DENS_WS,DAM_DENSITY_PER_KM_STRM,DITCH_DRAINAGE_WS_PCT,ROADS_ALL_DENSITY_2014_RZ,CROP_MH_URB_CDLNLCD11_PCT_RZ,NFHP15_HCI_LOCAL_WS,NRSA_AQUATIC_COND_MEAN,NRSA_AQUATIC_COND_OUTLET,STREAMLGTH_SUP_IMP_DIFF_PCTA,WBAREA_SUP_IMP_DIFF_PCTA,U_INDEX_CHG_2001_11_PCT_WS,U_INDEX2_CHG_2001_11_PCT_WS,U_INDEX_CHG_2001_11_PCT_RZ,U_INDEX2_CHG_2001_11_PCT_RZ,ICLUS_IC_DIFF_PCT,GAP_PROT_1_2_PCT_WS,AG_H2O_USE_05_WS,DOM_H2O_USE_MGD_2005_WS,IND_H2O_USE_MGD_WS,MEAN_WILDFIRE_RISK,HVH_WILDFIRE_RISK_PCT,elevation,elev_units,geomorph_name,comid
YOSE0246,Field,10/23/2019,qPCR,0,0,NA,ITS1 amplicon,Arroyo Leona,Arroyo Leona,0,Leona,Fresno,C. Coast,U,J,26,NA,CA,1803000906,1.803E+11,11.03180983,2019,10,405012019,405,SAN JOAQUIN DRNG.,0.01,-0.87,1.17,-0.11,73.1,43.7,58.4,0.171877772,-0.973148406,71.9,17767.45,Lower Cantua Creek,S,"CD,GC,ID",1.803E+11,Lower Cantua Creek,6,CA,84.33451414,72.0249346,27.75100452,23.97201117,0,0.01,0,0,0,16.4851698,0.129366106,0.273,2.7816,0,0.7,1.86,2.329482156,4.91,42.39251208,NA,NA,NA,0,0,0,0,0.13,0,4.544346994,1.88E-04,0,3.22,19,425.85,meters,Coast Ranges,8287584
YOSE0247,Field,10/23/2019,qPCR,0,0,NA,ITS1 amplicon,Arroyo Leona,Arroyo Leona,0,Leona,Fresno,C. Coast,M,A,37,NA,CA,1803000906,1.803E+11,11.03180983,2019,10,405012019,405,SAN JOAQUIN DRNG.,0.01,-0.87,1.17,-0.11,73.1,43.7,58.4,0.171877772,-0.973148406,71.9,17767.45,Lower Cantua Creek,S,"CD,GC,ID",1.803E+11,Lower Cantua Creek,6,CA,84.33451414,72.0249346,27.75100452,23.97201117,0,0.01,0,0,0,16.4851698,0.129366106,0.273,2.7816,0,0.7,1.86,2.329482156,4.91,42.39251208,NA,NA,NA,0,0,0,0,0.13,0,4.544346994,1.88E-04,0,3.22,19,425.85,meters,Coast Ranges,8287584
YOSE0249,Field,10/23/2019,qPCR,0,0,NA,ITS1 amplicon,Arroyo Leona,Arroyo Leona,0,Leona,Fresno,C. Coast,U,J,22,NA,CA,1803000906,1.803E+11,11.03180983,2019,10,405012019,405,SAN JOAQUIN DRNG.,0.01,-0.87,1.17,-0.11,73.1,43.7,58.4,0.171877772,-0.973148406,71.9,17767.45,Lower Cantua Creek,S,"CD,GC,ID",1.803E+11,Lower Cantua Creek,6,CA,84.33451414,72.0249346,27.75100452,23.97201117,0,0.01,0,0,0,16.4851698,0.129366106,0.273,2.7816,0,0.7,1.86,2.329482156,4.91,42.39251208,NA,NA,NA,0,0,0,0,0.13,0,4.544346994,1.88E-04,0,3.22,19,425.85,meters,Coast Ranges,8287584
YOSE0250,Field,10/23/2019,qPCR,0,0,NA,ITS1 amplicon,Arroyo Leona,Arroyo Leona,0,Leona,Fresno,C. Coast,U,J,30,NA,CA,1803000906,1.803E+11,11.03180983,2019,10,405012019,405,SAN JOAQUIN DRNG.,0.01,-0.87,1.17,-0.11,73.1,43.7,58.4,0.171877772,-0.973148406,71.9,17767.45,Lower Cantua Creek,S,"CD,GC,ID",1.803E+11,Lower Cantua Creek,6,CA,84.33451414,72.0249346,27.75100452,23.97201117,0,0.01,0,0,0,16.4851698,0.129366106,0.273,2.7816,0,0.7,1.86,2.329482156,4.91,42.39251208,NA,NA,NA,0,0,0,0,0.13,0,4.544346994,1.88E-04,0,3.22,19,425.85,meters,Coast Ranges,8287584
ARLEFIR06A-1,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,NA,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287584
ARLEFIR06A-2,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287584
ARLEFIR06A-3,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287584
ARLEFIR06A-4,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-5,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-6,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-7,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-8,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-9,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-10,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-11,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-12,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287590
ARLEFIR06A-13,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287544
ARLEFIR06A-14,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287544
ARLEFIR06A-15,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287544
ARLEFIR06A-16,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287544
ARLEFIR06A-17,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287544
ARLEFIR06A-18,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-19,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-20,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-21,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-22,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-23,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-24,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-25,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,8287574
ARLEFIR06A-26,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,15039495
ARLEFIR06A-27,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,15039495
ARLEFIR06A-28,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,15039495
ARLEFIR06A-29,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,15039495
ARLEFIR06A-30,Field,9/1/2006,PCR,0,NA,NA,JEL 270,"Arroyo Leona, Lowest mile of creek",Arroyo Leona,0,Leona,Fresno,C. Coast,U,NA,NA,NA,CA,1803000906,1.803E+11,12.99258447,2006,9,405012006,405,SAN JOAQUIN DRNG.,0.02,-0.98,1.67,0.29,84.5,53.2,68.8,0.695334196,0.990259826,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,15039495
ARCA06A (10 pooled),Field,4/28/2006,PCR,1,NA,NA,JEL 270,Arroyo Leona/Cantua Cr.,Arroyo Leona,0,Leona,Fresno,C. Coast,NA,NA,NA,NA,CA,1803000906,1.803E+11,13.54573172,2006,4,405012006,405,SAN JOAQUIN DRNG.,5.02,4.25,4.25,4.25,62.1,41.3,51.7,0.947498858,0.935963511,71.73,17725.15,Upper Cantua Creek,S,NM,1.803E+11,Upper Cantua Creek,6,CA,99.11680947,96.71688976,25.5673621,25.11573058,0,0,0,0,0,81.62537792,22.98095863,0.093,0.4461,0,0,0.42,0.00627266,5,58.27479461,NA,NA,NA,0,0,0,0,0.08,0,0,0,0,3.38,45,516.48,meters,Coast Ranges,15039495
