id_code_in_source_dataset,entered_by,source_of_data_literature_contact,contact_person_or_citation,species_genus_sp,field_or_museum,date_captured,month_captured,month_number,method_pcr_q_pcr_histology,bd_positive_blank_or_1,bd_negative_blank_or_1,bd_load_ze_if_q_pcr,standard_strain_if_q_pcr,notes_on_methods,locality,simplified_locality,regulation_0_none_1_dam_upstream_or_2_dam_or_reservoir_downstream,river_system_watershed,county,boylii_clade,location_moved_1_if_yes,dubious_location_1_if_yes,note_on_location,palmer_z_index,phdi,pdsi,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,notes,recap_y_n,identifier_if_recap,does_local_population_density_data_exist_for_this_site_y_n,utm_easting,utm_northing,ct,monthly_average_precip
SPC2129,AJA/SJK,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/24/1944,-808099200,5,qPCR,NA,1,NA,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",San Gabriel R. Canyon,NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderately moist (2.00 - 2.99),moderately moist (2.00 - 2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2130,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/14/1950,-622252800,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",E Fork San Gabriel River,NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2131,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/24/1944,-808099200,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",San Gabriel R. Canyon,NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderately moist (2.00 - 2.99),moderately moist (2.00 - 2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2132,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/15/1955,-461808000,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Frenchman Flat, Public Camp",NA,NULL,NA,Los Angeles,SW,NA,NA,NA,very moist (2.50 - 3.49),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2133,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/20/1948,-687484800,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","E Fork San Gabriel River, 1 mi downstream form Cattle Canyon",NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderate drought (-2.00 - -2.99),moderate drought (-2.00 - -2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2134,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/20/1948,-687484800,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","E Fork San Gabriel River, 1 mi downstream form Cattle Canyon",NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderate drought (-2.00 - -2.99),moderate drought (-2.00 - -2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2136,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/16/1950,-622080000,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Elizbeth Lake Canyon, Cotton Wood Public Camp",NA,2,Santa Clara,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2137,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/14/1950,-622252800,4,qPCR,NA,1,NA,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","E Fork San Gabriel River, 2.5 mi. E. jct. Hwy 39",NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2138,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/20/1948,-687484800,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","E Fork San Gabriel River, 1 mi downstream form Cattle Canyon",NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderate drought (-2.00 - -2.99),moderate drought (-2.00 - -2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2139,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,2/24/1951,-594950400,2,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Cattle Cyn along stream,NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2140,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/24/1944,-808099200,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",San Gabriel R. Canyon,NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderately moist (2.00 - 2.99),moderately moist (2.00 - 2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2141,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/23/1989,614563200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Clear Creek 3-6 mi E. Coalinga Rd on Clear Creek Rd.,NA,NULL,NA,San Benito,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2142,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/23/1989,614563200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Clear Creek 3-6 mi E. Coalinga Rd on Clear Creek Rd.,NA,NULL,NA,San Benito,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2143,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/23/1989,614563200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Clear Creek 3-6 mi E. Coalinga Rd on Clear Creek Rd.,NA,NULL,NA,San Benito,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2144,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/23/1989,614563200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Clear Creek 3-6 mi E. Coalinga Rd on Clear Creek Rd.,NA,NULL,NA,San Benito,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2145,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/23/1989,614563200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Clear Creek 3-6 mi E. Coalinga Rd on Clear Creek Rd.,NA,NULL,NA,San Benito,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2146,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/23/1989,614563200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Clear Creek 3-6 mi E. Coalinga Rd on Clear Creek Rd.,NA,NULL,NA,San Benito,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2148,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/20/1948,-687484800,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","E Fork San Gabriel River, 1 mi downstream form Cattle Canyon",NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderate drought (-2.00 - -2.99),moderate drought (-2.00 - -2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2149,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,2/24/1963,-216259200,2,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","W Fork San Gabriel River, San Gabriel Canyon, Hwy 39",NA,NULL,NA,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),severe drought (-3.00 - -3.99),severe drought (-3.00 - -3.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2150,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/26/1966,-118972800,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Piru Creek, 10.6 mi N. Castaic Jct.",NA,NULL,NA,Los Angeles,SW,NA,NA,NA,severe drought (-2.00 - -2.74),moderately moist (2.00 - 2.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC2151,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/24/1944,-808099200,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",San Gabriel R. Canyon,NA,NULL,San Gabriel,Los Angeles,SW,NA,NA,NA,mid-range (-1.24 - 0.99),moderately moist (2.00 - 2.99),moderately moist (2.00 - 2.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
